spec_version,base_model,bridge_scheme,delta,average_percentile_rank_displacement_pp,epsilon,scope,decile,metric,bound,endpoint_value,solver_status_code,solver_message,max_scenario_sum_residual,max_class_positive_mass_residual,max_overlap_capacity_excess,max_transport_row_margin_residual,max_transport_column_margin_residual,max_positive_self_assessed_balance_transport_capacity_excess,max_nta_rank_positive_margin_residual,transport_cost,rank_displacement_budget_excess,max_rank_bridge_gap,max_rank_bridge_inequality_excess,minimum_decision_variable,numpy_version,scipy_version,solver_method,scientific_status,historical_v6_restricted_lp_reproduced,p1c13_v1_modified,p1c14_v2_modified,p1c15_v3_modified
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.15,decile,8,transported_nta_positive_self_assessed_balance_rate,min,0.279585152838,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,0,0,0,0,0,3.46944695195e-18,0,0,0.15,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.15,decile,8,transported_nta_positive_self_assessed_balance_rate,max,0.282848972251,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.15,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.15,decile,9,taxable_income_weighted_mean_MTR,min,0.178905856654,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.15,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.15,decile,9,taxable_income_weighted_mean_MTR,max,0.179021851056,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.15,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.15,decile,9,income_tax_liability_weighted_mean_MTR,min,0.196307836876,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.15,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.15,decile,9,income_tax_liability_weighted_mean_MTR,max,0.196438904429,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.15,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.15,decile,9,pseudo_positive_modeled_annual_income_tax_share,min,0.633608815427,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,0,0,0,0,0,3.46944695195e-18,0,0,0.15,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.15,decile,9,pseudo_positive_modeled_annual_income_tax_share,max,0.63557685634,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.15,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.15,decile,9,transported_nta_positive_self_assessed_balance_rate,min,0.483608815427,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,0,0,0,0,0,3.46944695195e-18,0,0,0.15,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.15,decile,9,transported_nta_positive_self_assessed_balance_rate,max,0.48557685634,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.15,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.15,decile,10,taxable_income_weighted_mean_MTR,min,0.242703282104,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,0,0,0,0,0,3.46944695195e-18,0,0,0.15,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.15,decile,10,taxable_income_weighted_mean_MTR,max,0.244781467944,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,3.46944695195e-18,0,0,0.15,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.15,decile,10,income_tax_liability_weighted_mean_MTR,min,0.266995930021,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,0,0,0,0,0,3.46944695195e-18,0,0,0.15,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.15,decile,10,income_tax_liability_weighted_mean_MTR,max,0.269150416472,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,3.46944695195e-18,0,0,0.15,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.15,decile,10,pseudo_positive_modeled_annual_income_tax_share,min,0.668781725888,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.15,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.15,decile,10,pseudo_positive_modeled_annual_income_tax_share,max,0.670749766801,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,0,0,0,0,0,3.46944695195e-18,0,0,0.15,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.15,decile,10,transported_nta_positive_self_assessed_balance_rate,min,0.518781725888,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.15,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.15,decile,10,transported_nta_positive_self_assessed_balance_rate,max,0.520749766801,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,0,0,0,0,0,3.46944695195e-18,0,0,0.15,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.15,overall,,taxable_income_weighted_mean_MTR,min,0.103274801594,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.15,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.15,overall,,taxable_income_weighted_mean_MTR,max,0.120030320355,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,0,0,0,0.15,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.15,overall,,income_tax_liability_weighted_mean_MTR,min,0.111855545732,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.15,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.15,overall,,income_tax_liability_weighted_mean_MTR,max,0.129793232711,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,0,0,0,0.15,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,1,taxable_income_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,1,taxable_income_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,1,income_tax_liability_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,1,income_tax_liability_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,1,pseudo_positive_modeled_annual_income_tax_share,min,0.0854779411765,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,1,pseudo_positive_modeled_annual_income_tax_share,max,0.181921869976,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,1,transported_nta_positive_self_assessed_balance_rate,min,0,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,1,transported_nta_positive_self_assessed_balance_rate,max,0.00692186997585,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,2,taxable_income_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,2,taxable_income_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,2,income_tax_liability_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,2,income_tax_liability_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,2,pseudo_positive_modeled_annual_income_tax_share,min,0.14409221902,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,2,pseudo_positive_modeled_annual_income_tax_share,max,0.187721413375,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,2,transported_nta_positive_self_assessed_balance_rate,min,0,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,2,transported_nta_positive_self_assessed_balance_rate,max,0.0127214133747,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,3,taxable_income_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,3,taxable_income_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,3,income_tax_liability_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,3,income_tax_liability_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,3,pseudo_positive_modeled_annual_income_tax_share,min,0.156598513011,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,3,pseudo_positive_modeled_annual_income_tax_share,max,0.235859892209,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,3,transported_nta_positive_self_assessed_balance_rate,min,0,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,3,transported_nta_positive_self_assessed_balance_rate,max,0.0608598922087,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,4,taxable_income_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,4,taxable_income_weighted_mean_MTR,max,0.058968460929,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,4,income_tax_liability_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,4,income_tax_liability_weighted_mean_MTR,max,0.0602889317796,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,4,pseudo_positive_modeled_annual_income_tax_share,min,0.190499272904,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,4,pseudo_positive_modeled_annual_income_tax_share,max,0.393135427749,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,4,transported_nta_positive_self_assessed_balance_rate,min,0.015499272904,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,4,transported_nta_positive_self_assessed_balance_rate,max,0.218135427749,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,5,taxable_income_weighted_mean_MTR,min,0.0576423427731,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,0,0,0.175,decile,5,taxable_income_weighted_mean_MTR,max,0.103241125426,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,6.93889390391e-18,0,0,0.175,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
